Technology,t,LCOS
H2,6.1,394.4116332724613
H2,6.2,390.6345242176761
H2,6.3,386.9773233868523
H2,6.4,383.43441008199176
H2,6.5,380.0005094942039
H2,6.6,376.6706664999854
H2,6.7,373.4402218041017
H2,6.8,370.3047901875087
H2,6.9,367.26024064675903
H2,7.0,364.302678235745
H2,7.1,361.4284274419428
H2,7.2,358.6340169479683
H2,7.3,355.91616564560945
H2,7.4,353.27176978385484
H2,7.5,350.6978911450806
H2,7.6,348.1917461546951
H2,7.7,345.75069583938466
H2,7.8,343.37223655779997
H2,7.9,341.05399143524266
H2,8.0,338.7937024407493
H2,8.1,336.58922305105835
H2,8.2,334.43851145135994
H2,8.3,332.33962422755764
H2,8.4,330.2907105090841
H2,8.5,328.29000652516294
H2,8.6,326.3358305408678
H2,8.7,324.4265781424186
H2,8.8,322.5607178439338
H2,8.9,320.73678699035895
H2,9.0,318.9533879335304
H2,9.1,317.2091844603684
H2,9.2,315.5028984540142
H2,9.3,313.83330677037725
H2,9.4,312.1992383140518
H2,9.5,310.59957129891194
H2,9.6,309.0332306799211
H2,9.7,307.4991857437959
H2,9.8,305.9964478471835
H2,9.9,304.5240682919169
H2,10.0,303.08113632775536
H2,10.1,301.66677727377555
H2,10.2,300.28015075026565
H2,10.3,298.92044901362016
H2,10.4,297.5868953872947
H2,10.5,296.27874278242325
H2,10.6,294.995272302172
H2,10.7,293.73579192435517
H2,10.8,292.49963525723865
H2,10.9,291.2861603638308
H2,11.0,290.0947486503031
H2,11.1,288.92480381449656
H2,11.2,287.7757508507581
H2,11.3,286.64703510761666
H2,11.4,285.53812139505675
H2,11.5,284.44849313836727
H2,11.6,283.3776515757587
H2,11.7,282.32511499712643
H2,11.8,281.29041802152176
H2,11.9,280.2731109110533
H2,12.0,279.27275891909284
Supercapacitor,0.1,3524.760842424645
Supercapacitor,0.2,3112.6586832953694
Supercapacitor,0.3,2975.2912969189438
Supercapacitor,0.4,2906.6076037307316
Supercapacitor,0.5,2865.3973878178003
Supercapacitor,0.6,2837.9239105425186
Supercapacitor,0.7,2818.2999982030287
Supercapacitor,0.8,2803.5820639484123
Supercapacitor,0.9,2792.1347817503756
Supercapacitor,1.0,2782.976955991945
Supercapacitor,1.1,2775.4841894623246
Supercapacitor,1.2,2769.2402173543055
Supercapacitor,1.3,2763.956856339826
Supercapacitor,1.4,2759.428261184561
Supercapacitor,1.5,2755.5034787166614
Supercapacitor,1.6,2752.0692940572526
Supercapacitor,1.7,2749.039131122477
Supercapacitor,1.8,2746.345652958234
Supercapacitor,1.9,2743.93569881128
Supercapacitor,2.0,2741.7667400790174
Supercapacitor,2.1,2739.8043488450726
Supercapacitor,2.2,2738.0203568142088
Supercapacitor,2.3,2736.391494525158
Supercapacitor,2.4,2734.898370760199
Supercapacitor,2.5,2733.5246968964343
Supercapacitor,2.6,2732.256690252959
Supercapacitor,2.7,2731.082610027521
Supercapacitor,2.8,2729.992392675327
Supercapacitor,2.9,2728.977362726732
Supercapacitor,3.0,2728.0300014413765
Supercapacitor,3.1,2727.1437602389487
Supercapacitor,3.2,2726.312909111673
Supercapacitor,3.3,2725.5324125981692
Supercapacitor,3.4,2724.7978276442846
Supercapacitor,3.5,2724.105218973479
Supercapacitor,3.6,2723.4510885621635
Supercapacitor,3.7,2722.832316551458
Supercapacitor,3.8,2722.246111488687
Supercapacitor,3.9,2721.6899682240037
Supercapacitor,4.0,2721.161632122554
Supercapacitor,4.1,2720.659068513863
Supercapacitor,4.2,2720.180436505583
Supercapacitor,4.3,2719.724066451174
Supercapacitor,4.4,2719.2884404901506
Supercapacitor,4.5,2718.8721756829495
Supercapacitor,4.6,2718.474009345625
Supercapacitor,4.7,2718.0927862566996
Supercapacitor,4.8,2717.7274474631463
Supercapacitor,4.9,2717.3770204570824
Supercapacitor,5.0,2717.0406105312636
Supercapacitor,5.1,2716.717393151554
Supercapacitor,5.2,2716.406607209525
Supercapacitor,5.3,2716.1075490388976
Supercapacitor,5.4,2715.8195670968075
Supercapacitor,5.5,2715.542057225339
Supercapacitor,5.6,2715.2744584207107
Supercapacitor,5.7,2715.0162490478233
Supercapacitor,5.8,2714.7669434464124
Supercapacitor,5.9,2714.526088882338
Supercapacitor,6.0,2714.2932628037347
Supercapacitor,6.1,2714.068070367053
Supercapacitor,6.2,2713.850142202521
Supercapacitor,6.3,2713.639132392419
Supercapacitor,6.4,2713.434716638884
Supercapacitor,6.5,2713.2365906008395
Supercapacitor,6.6,2713.044468382131
Supercapacitor,6.7,2712.8580811550273
Supercapacitor,6.8,2712.6771759051885
Supercapacitor,6.9,2712.501514285782
Supercapacitor,7.0,2712.330871569786
Supercapacitor,7.1,2712.16503569086
Supercapacitor,7.2,2712.003806364128
Supercapacitor,7.3,2711.8469942792253
Supercapacitor,7.4,2711.6944203587755
Supercapacitor,7.5,2711.545915076207
Supercapacitor,7.6,2711.4013178273904
Supercapacitor,7.7,2711.260476351269
Supercapacitor,7.8,2711.1232461950485
Supercapacitor,7.9,2710.989490219998
Supercapacitor,8.0,2710.859078144322
Supercapacitor,8.1,2710.7318861199014
Supercapacitor,8.2,2710.607796339979
Supercapacitor,8.3,2710.486696675233
Supercapacitor,8.4,2710.368480335839
Supercapacitor,8.5,2710.253045557369
Supercapacitor,8.6,2710.140295308633
Supercapacitor,8.7,2710.030137019639
Supercapacitor,8.8,2709.922482328122
Supercapacitor,8.9,2709.817246843155
Supercapacitor,9.0,2709.7143499245217
Supercapacitor,9.1,2709.613714476626
Supercapacitor,9.2,2709.515266755858
Supercapacitor,9.3,2709.4189361903773
Supercapacitor,9.4,2709.3246552113965
Supercapacitor,9.5,2709.23235909513
Supercapacitor,9.6,2709.14198581462
Supercapacitor,9.7,2709.0534759007155
Supercapacitor,9.8,2708.9667723115876
Supercapacitor,9.9,2708.8818203101196
Supercapacitor,10.0,2708.7985673486783
Supercapacitor,10.1,2708.7169629607324
Supercapacitor,10.2,2708.6369586588235
Supercapacitor,10.3,2708.5585078385043
Supercapacitor,10.4,2708.4815656878086
Supercapacitor,10.5,2708.406089101889
Supercapacitor,10.6,2708.3320366024955
Supercapacitor,10.7,2708.259368261967
Supercapacitor,10.8,2708.1880456314498
Supercapacitor,10.9,2708.1180316730506
Supercapacitor,11.0,2708.0492906957147
Supercapacitor,11.1,2707.981788294548
Supercapacitor,11.2,2707.915491293402
Supercapacitor,11.3,2707.850367690504
Supercapacitor,11.4,2707.786386606958
Supercapacitor,11.5,2707.723518237906
Supercapacitor,11.6,2707.661733806252
Supercapacitor,11.7,2707.601005518729
Supercapacitor,11.8,2707.541306524214
Supercapacitor,11.9,2707.482610874147
Supercapacitor,12.0,2707.4248934849124
